Country Name,Country Code,Series Name,Series Code,2023 [YR2023]
Lao PDR,LAO,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Lao PDR,LAO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Lao PDR,LAO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Lao PDR,LAO,Access to electricity (% of population),EG.ELC.ACCS.ZS,96.5
Lao PDR,LAO,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Lao PDR,LAO,Control of Corruption: Estimate,CC.EST,-0.973836362361908
Lao PDR,LAO,Government Effectiveness: Estimate,GE.EST,-0.6432785987854
Lao PDR,LAO,Rule of Law: Estimate,RL.EST,-0.832905530929565
Lao PDR,LAO,Regulatory Quality: Estimate,RQ.EST,-0.927797913551331
Latvia,LVA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Latvia,LVA,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Latvia,LVA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Latvia,LVA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Latvia,LVA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Latvia,LVA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Latvia,LVA,Control of Corruption: Estimate,CC.EST,0.698113977909088
Latvia,LVA,Government Effectiveness: Estimate,GE.EST,0.696560978889465
Latvia,LVA,Rule of Law: Estimate,RL.EST,1.03986096382141
Latvia,LVA,Regulatory Quality: Estimate,RQ.EST,1.17222261428833
Lebanon,LBN,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Lebanon,LBN,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Lebanon,LBN,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Lebanon,LBN,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Lebanon,LBN,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Lebanon,LBN,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Lebanon,LBN,Control of Corruption: Estimate,CC.EST,-1.22706246376038
Lebanon,LBN,Government Effectiveness: Estimate,GE.EST,-1.58038187026978
Lebanon,LBN,Rule of Law: Estimate,RL.EST,-1.16507518291473
Lebanon,LBN,Regulatory Quality: Estimate,RQ.EST,-1.01446163654327
Lesotho,LSO,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Lesotho,LSO,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Lesotho,LSO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Lesotho,LSO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Lesotho,LSO,Access to electricity (% of population),EG.ELC.ACCS.ZS,57.3
Lesotho,LSO,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Lesotho,LSO,Control of Corruption: Estimate,CC.EST,-0.509478509426117
Lesotho,LSO,Government Effectiveness: Estimate,GE.EST,-0.953606307506561
Lesotho,LSO,Rule of Law: Estimate,RL.EST,-0.480017185211182
Lesotho,LSO,Regulatory Quality: Estimate,RQ.EST,-0.590149462223053
Liberia,LBR,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Liberia,LBR,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Liberia,LBR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Liberia,LBR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Liberia,LBR,Access to electricity (% of population),EG.ELC.ACCS.ZS,32.5
Liberia,LBR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Liberia,LBR,Control of Corruption: Estimate,CC.EST,-0.888349294662476
Liberia,LBR,Government Effectiveness: Estimate,GE.EST,-1.35536432266235
Liberia,LBR,Rule of Law: Estimate,RL.EST,-1.03163075447083
Liberia,LBR,Regulatory Quality: Estimate,RQ.EST,-0.923699855804443
Libya,LBY,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Libya,LBY,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Libya,LBY,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Libya,LBY,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Libya,LBY,Access to electricity (% of population),EG.ELC.ACCS.ZS,73.2
Libya,LBY,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Libya,LBY,Control of Corruption: Estimate,CC.EST,-1.52501881122589
Libya,LBY,Government Effectiveness: Estimate,GE.EST,-1.63588905334473
Libya,LBY,Rule of Law: Estimate,RL.EST,-1.76977610588074
Libya,LBY,Regulatory Quality: Estimate,RQ.EST,-1.9459183216095
Liechtenstein,LIE,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Liechtenstein,LIE,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Liechtenstein,LIE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Liechtenstein,LIE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Liechtenstein,LIE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Liechtenstein,LIE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Liechtenstein,LIE,Control of Corruption: Estimate,CC.EST,1.71017241477966
Liechtenstein,LIE,Government Effectiveness: Estimate,GE.EST,1.62781953811646
Liechtenstein,LIE,Rule of Law: Estimate,RL.EST,1.71267354488373
Liechtenstein,LIE,Regulatory Quality: Estimate,RQ.EST,1.62123084068298
Lithuania,LTU,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Lithuania,LTU,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Lithuania,LTU,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Lithuania,LTU,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Lithuania,LTU,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Lithuania,LTU,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Lithuania,LTU,Control of Corruption: Estimate,CC.EST,0.781545519828796
Lithuania,LTU,Government Effectiveness: Estimate,GE.EST,1.05012118816376
Lithuania,LTU,Rule of Law: Estimate,RL.EST,1.26719617843628
Lithuania,LTU,Regulatory Quality: Estimate,RQ.EST,1.33804214000702
Luxembourg,LUX,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Luxembourg,LUX,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Luxembourg,LUX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Luxembourg,LUX,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Luxembourg,LUX,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Luxembourg,LUX,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Luxembourg,LUX,Control of Corruption: Estimate,CC.EST,1.92665910720825
Luxembourg,LUX,Government Effectiveness: Estimate,GE.EST,1.91421329975128
Luxembourg,LUX,Rule of Law: Estimate,RL.EST,1.75243473052979
Luxembourg,LUX,Regulatory Quality: Estimate,RQ.EST,1.92906320095062
Madagascar,MDG,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Madagascar,MDG,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Madagascar,MDG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Madagascar,MDG,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Madagascar,MDG,Access to electricity (% of population),EG.ELC.ACCS.ZS,39.4
Madagascar,MDG,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Madagascar,MDG,Control of Corruption: Estimate,CC.EST,-1.00018215179443
Madagascar,MDG,Government Effectiveness: Estimate,GE.EST,-1.02277612686157
Madagascar,MDG,Rule of Law: Estimate,RL.EST,-0.974946022033691
Madagascar,MDG,Regulatory Quality: Estimate,RQ.EST,-0.799546599388123
Malawi,MWI,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Malawi,MWI,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Malawi,MWI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Malawi,MWI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Malawi,MWI,Access to electricity (% of population),EG.ELC.ACCS.ZS,15.6
Malawi,MWI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Malawi,MWI,Control of Corruption: Estimate,CC.EST,-0.602811515331268
Malawi,MWI,Government Effectiveness: Estimate,GE.EST,-0.859506547451019
Malawi,MWI,Rule of Law: Estimate,RL.EST,-0.155495509505272
Malawi,MWI,Regulatory Quality: Estimate,RQ.EST,-0.772310614585876
Malaysia,MYS,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Malaysia,MYS,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Malaysia,MYS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Malaysia,MYS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Malaysia,MYS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Malaysia,MYS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Malaysia,MYS,Control of Corruption: Estimate,CC.EST,0.295621365308762
Malaysia,MYS,Government Effectiveness: Estimate,GE.EST,0.875369668006897
Malaysia,MYS,Rule of Law: Estimate,RL.EST,0.571915447711945
Malaysia,MYS,Regulatory Quality: Estimate,RQ.EST,0.660894274711609
Maldives,MDV,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Maldives,MDV,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Maldives,MDV,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Maldives,MDV,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Maldives,MDV,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Maldives,MDV,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Maldives,MDV,Control of Corruption: Estimate,CC.EST,-0.396943330764771
Maldives,MDV,Government Effectiveness: Estimate,GE.EST,-0.127973482012749
Maldives,MDV,Rule of Law: Estimate,RL.EST,-0.0786015242338181
Maldives,MDV,Regulatory Quality: Estimate,RQ.EST,-0.672039389610291
Mali,MLI,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Mali,MLI,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Mali,MLI,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Mali,MLI,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Mali,MLI,Access to electricity (% of population),EG.ELC.ACCS.ZS,54.5
Mali,MLI,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Mali,MLI,Control of Corruption: Estimate,CC.EST,-0.861831545829773
Mali,MLI,Government Effectiveness: Estimate,GE.EST,-1.13859808444977
Mali,MLI,Rule of Law: Estimate,RL.EST,-0.977649748325348
Mali,MLI,Regulatory Quality: Estimate,RQ.EST,-0.679561257362366
Malta,MLT,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Malta,MLT,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Malta,MLT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Malta,MLT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Malta,MLT,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Malta,MLT,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Malta,MLT,Control of Corruption: Estimate,CC.EST,0.10974658280611
Malta,MLT,Government Effectiveness: Estimate,GE.EST,0.397335052490234
Malta,MLT,Rule of Law: Estimate,RL.EST,0.702327609062195
Malta,MLT,Regulatory Quality: Estimate,RQ.EST,0.687359094619751
Marshall Islands,MHL,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Marshall Islands,MHL,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Marshall Islands,MHL,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Marshall Islands,MHL,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Marshall Islands,MHL,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Marshall Islands,MHL,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Marshall Islands,MHL,Control of Corruption: Estimate,CC.EST,0.411750495433807
Marshall Islands,MHL,Government Effectiveness: Estimate,GE.EST,0.069975346326828
Marshall Islands,MHL,Rule of Law: Estimate,RL.EST,0.676997244358063
Marshall Islands,MHL,Regulatory Quality: Estimate,RQ.EST,-0.422844558954239
Mauritania,MRT,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Mauritania,MRT,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Mauritania,MRT,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Mauritania,MRT,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Mauritania,MRT,Access to electricity (% of population),EG.ELC.ACCS.ZS,50.3
Mauritania,MRT,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Mauritania,MRT,Control of Corruption: Estimate,CC.EST,-0.822652637958527
Mauritania,MRT,Government Effectiveness: Estimate,GE.EST,-0.763598620891571
Mauritania,MRT,Rule of Law: Estimate,RL.EST,-0.639136493206024
Mauritania,MRT,Regulatory Quality: Estimate,RQ.EST,-0.997108280658722
Mauritius,MUS,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Mauritius,MUS,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Mauritius,MUS,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Mauritius,MUS,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Mauritius,MUS,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Mauritius,MUS,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Mauritius,MUS,Control of Corruption: Estimate,CC.EST,0.453197360038757
Mauritius,MUS,Government Effectiveness: Estimate,GE.EST,0.710137605667114
Mauritius,MUS,Rule of Law: Estimate,RL.EST,0.805268526077271
Mauritius,MUS,Regulatory Quality: Estimate,RQ.EST,1.06447863578796
Mexico,MEX,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Mexico,MEX,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Mexico,MEX,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Mexico,MEX,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Mexico,MEX,Access to electricity (% of population),EG.ELC.ACCS.ZS,99.7
Mexico,MEX,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Mexico,MEX,Control of Corruption: Estimate,CC.EST,-1.02057874202728
Mexico,MEX,Government Effectiveness: Estimate,GE.EST,-0.198361441493034
Mexico,MEX,Rule of Law: Estimate,RL.EST,-0.806393921375275
Mexico,MEX,Regulatory Quality: Estimate,RQ.EST,-0.171988308429718
"Micronesia, Fed. Sts.",FSM,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
"Micronesia, Fed. Sts.",FSM,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
"Micronesia, Fed. Sts.",FSM,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
"Micronesia, Fed. Sts.",FSM,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
"Micronesia, Fed. Sts.",FSM,Access to electricity (% of population),EG.ELC.ACCS.ZS,86.9
"Micronesia, Fed. Sts.",FSM,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
"Micronesia, Fed. Sts.",FSM,Control of Corruption: Estimate,CC.EST,0.783704280853271
"Micronesia, Fed. Sts.",FSM,Government Effectiveness: Estimate,GE.EST,0.232347309589386
"Micronesia, Fed. Sts.",FSM,Rule of Law: Estimate,RL.EST,0.643969178199768
"Micronesia, Fed. Sts.",FSM,Regulatory Quality: Estimate,RQ.EST,-0.580112159252167
Moldova,MDA,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Moldova,MDA,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Moldova,MDA,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Moldova,MDA,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Moldova,MDA,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Moldova,MDA,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Moldova,MDA,Control of Corruption: Estimate,CC.EST,-0.28033846616745
Moldova,MDA,Government Effectiveness: Estimate,GE.EST,-0.164951995015144
Moldova,MDA,Rule of Law: Estimate,RL.EST,-0.152658581733704
Moldova,MDA,Regulatory Quality: Estimate,RQ.EST,0.105498053133488
Monaco,MCO,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Monaco,MCO,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Monaco,MCO,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Monaco,MCO,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Monaco,MCO,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Monaco,MCO,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Monaco,MCO,Control of Corruption: Estimate,CC.EST,1.25135612487793
Monaco,MCO,Government Effectiveness: Estimate,GE.EST,2.02295255661011
Monaco,MCO,Rule of Law: Estimate,RL.EST,1.47689890861511
Monaco,MCO,Regulatory Quality: Estimate,RQ.EST,1.35054576396942
Mongolia,MNG,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Mongolia,MNG,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Mongolia,MNG,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Mongolia,MNG,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Mongolia,MNG,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Mongolia,MNG,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Mongolia,MNG,Control of Corruption: Estimate,CC.EST,-0.492604404687881
Mongolia,MNG,Government Effectiveness: Estimate,GE.EST,-0.47153577208519
Mongolia,MNG,Rule of Law: Estimate,RL.EST,-0.184480711817741
Mongolia,MNG,Regulatory Quality: Estimate,RQ.EST,-0.175534680485725
Montenegro,MNE,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Montenegro,MNE,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Montenegro,MNE,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Montenegro,MNE,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Montenegro,MNE,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Montenegro,MNE,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Montenegro,MNE,Control of Corruption: Estimate,CC.EST,-0.0793098732829094
Montenegro,MNE,Government Effectiveness: Estimate,GE.EST,0.247063115239143
Montenegro,MNE,Rule of Law: Estimate,RL.EST,-0.0421564690768719
Montenegro,MNE,Regulatory Quality: Estimate,RQ.EST,0.374201148748398
Morocco,MAR,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Morocco,MAR,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Morocco,MAR,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
Morocco,MAR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,..
Morocco,MAR,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
Morocco,MAR,Access to clean fuels and technologies for cooking (% of population),EG.CFT.ACCS.ZS,..
Morocco,MAR,Control of Corruption: Estimate,CC.EST,-0.536348581314087
Morocco,MAR,Government Effectiveness: Estimate,GE.EST,-0.0359151102602482
Morocco,MAR,Rule of Law: Estimate,RL.EST,-0.127505928277969
Morocco,MAR,Regulatory Quality: Estimate,RQ.EST,-0.0642079934477806
Mozambique,MOZ,Adjusted savings: natural resources depletion (% of GNI),NY.ADJ.DRES.GN.ZS,..
Mozambique,MOZ,Adjusted savings: net forest depletion (% of GNI),NY.ADJ.DFOR.GN.ZS,..
Mozambique,MOZ,CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,..
